traffic_volume,holiday,temp,rain_1h,clouds_all,weather_main,weather_description
3649,None,294.86,0,1,Clear,sky is clear
3144,None,293.76,0,1,Clear,sky is clear
2788,None,291.19,0,1,Clear,sky is clear
2356,None,289.67,0,1,Clear,sky is clear
2820,None,288.1,0,1,Clear,sky is clear
1265,None,287.36,0,1,Clear,sky is clear
566,None,286.47,0,1,Clear,sky is clear
373,None,286.22,0,1,Clear,sky is clear
356,None,285.63,0,1,Clear,sky is clear
801,None,285.16,0,1,Mist,mist
2696,None,285.03,0,1,Mist,mist
5400,None,284.72,0,1,Mist,mist
5933,None,286.44,0,1,Clear,sky is clear
4987,None,289.21,0,1,Clear,sky is clear
4419,None,289.59,0,1,Clear,sky is clear
4258,None,293.43,0,1,Clear,sky is clear
4816,None,294.9,0,1,Clear,sky is clear
5254,None,295.3,0,1,Clear,sky is clear
5201,None,296.48,0,40,Clouds,scattered clouds
5601,None,297.07,0,40,Clouds,scattered clouds
5707,None,297.59,0,40,Clouds,scattered clouds
5768,None,297.49,0,1,Clear,sky is clear
4975,None,297.54,0,1,Clear,sky is clear
3971,None,296.76,0,1,Clear,sky is clear
3532,None,296.34,0,1,Clear,sky is clear
2977,None,294.98,0,1,Clear,sky is clear
2997,None,293.02,0,1,Clear,sky is clear
2525,None,290.86,0,1,Clear,sky is clear
1657,None,290.37,0,1,Clear,sky is clear
959,Independence Day,289.2,0,1,Clear,sky is clear
615,None,288.04,0,1,Clear,sky is clear
456,None,287.7,0,1,Mist,mist
359,None,287.43,0,1,Mist,mist
464,None,286.81,0,1,Clear,sky is clear
961,None,286.05,0,1,Clear,sky is clear
1939,None,285.9,0,1,Mist,mist
2368,None,287.42,0,1,Clear,sky is clear
2523,None,288.55,0,1,Clear,sky is clear
3227,None,292.11,0,1,Clear,sky is clear
3721,None,294.18,0,1,Clear,sky is clear
4034,None,295.86,0,1,Clear,sky is clear
4273,None,296.69,0,1,Clear,sky is clear
4380,None,297.67,0,1,Clear,sky is clear
4265,None,298.18,0,1,Clear,sky is clear
4339,None,298.92,0,1,Clear,sky is clear
4289,None,298.97,0,1,Clear,sky is clear
3526,None,298.85,0,1,Clear,sky is clear
3762,None,298.63,0,1,Haze,haze
3263,None,297.84,0,1,Haze,haze
2756,None,296.52,0,1,Clear,sky is clear
2740,None,295.08,0,1,Mist,mist
3094,None,293.43,0,1,Mist,mist
2053,None,292.99,0,1,Mist,mist
1512,None,291.76,0,1,Fog,fog
851,None,290.88,0,1,Haze,haze
851,None,290.88,0,1,Mist,mist
735,None,290.7,0,1,Haze,haze
735,None,290.7,0,1,Mist,mist
735,None,290.7,0,1,Fog,fog
341,None,290.49,0,1,Haze,haze
341,None,290.49,0,1,Mist,mist
341,None,290.49,0,1,Fog,fog
387,None,290,0,1,Haze,haze
387,None,290,0,1,Mist,mist
387,None,290,0,1,Fog,fog
736,None,289.73,0,1,Haze,haze
736,None,289.73,0,1,Mist,mist
736,None,289.73,0,1,Fog,fog
971,None,288.99,0,1,Mist,mist
971,None,288.99,0,1,Fog,fog
1403,None,290.3,0,1,Haze,haze
1403,None,290.3,0,1,Mist,mist
1613,None,292.2,0,1,Haze,haze
1613,None,292.2,0,1,Mist,mist
2322,None,294.15,0,1,Haze,haze
2322,None,294.15,0,1,Mist,mist
2772,None,296.51,0,1,Haze,haze
3011,None,298.44,0,1,Haze,haze
3156,None,299.1,0,1,Haze,haze
3267,None,300.28,0,40,Haze,haze
3198,None,300.9,0,40,Haze,haze
3080,None,301.83,0,40,Haze,haze
2795,None,301.72,0,75,Haze,haze
2809,None,301.69,0,40,Haze,haze
2792,None,300.84,0,1,Haze,haze
2621,None,300.06,0,1,Haze,haze
2598,None,298.64,0,1,Haze,haze
2471,None,298.12,0,1,Haze,haze
2466,None,295.67,0,1,Haze,haze
2466,None,295.67,0,1,Mist,mist
3493,None,295.04,0,1,Haze,haze
3493,None,295.04,0,1,Mist,mist
1710,None,294.18,0,1,Haze,haze
1710,None,294.18,0,1,Mist,mist
838,None,293.32,0,1,Mist,mist
656,None,293.03,0,1,Clear,sky is clear
338,None,292.6,0.3,1,Rain,light rain
338,None,292.6,0.3,1,Haze,haze
293,None,291.56,0,1,Clear,sky is clear
451,None,291.31,0,1,Clear,sky is clear
798,None,291.09,0,1,Clear,sky is clear
1099,None,292.02,0,1,Clear,sky is clear
1482,None,293.82,0,40,Clouds,scattered clouds
2257,None,295.27,0,40,Clouds,scattered clouds
2710,None,296.67,0,1,Clear,sky is clear
3295,None,297.48,0,1,Clear,sky is clear
3874,None,298.31,0,1,Clear,sky is clear
4057,None,300.42,0,1,Clear,sky is clear
4009,None,301.53,0,1,Clear,sky is clear
3846,None,302.48,0,1,Clear,sky is clear
3677,None,302.9,0,1,Clear,sky is clear
3688,None,302.68,0,75,Clouds,broken clouds
3740,None,302.01,0,90,Clouds,overcast clouds
3488,None,301.42,0,1,Clear,sky is clear
3677,None,300.55,0,1,Clear,sky is clear
2992,None,300.07,0,1,Clear,sky is clear
2278,None,298.85,0,1,Clear,sky is clear
1310,None,298.56,0,40,Thunderstorm,proximity thunderstorm
729,None,298.38,0,75,Thunderstorm,proximity thunderstorm
398,None,296.2,1.5,90,Rain,heavy intensity rain
398,None,296.2,1.5,90,Thunderstorm,thunderstorm with heavy rain
398,None,296.2,1.5,90,Mist,mist
319,None,295.18,7.97,90,Rain,heavy intensity rain
319,None,295.18,7.97,90,Thunderstorm,proximity thunderstorm
319,None,295.18,7.97,90,Mist,mist
346,None,294.87,23.8,90,Rain,very heavy rain
346,None,294.87,23.8,90,Thunderstorm,proximity thunderstorm
346,None,294.87,23.8,90,Mist,mist
760,None,294.23,11.78,90,Rain,heavy intensity rain
760,None,294.23,11.78,90,Thunderstorm,proximity thunderstorm
760,None,294.23,11.78,90,Mist,mist
2499,None,294.1,7.51,90,Rain,heavy intensity rain
2499,None,294.1,7.51,90,Mist,mist
2499,None,294.1,7.51,90,Thunderstorm,thunderstorm with heavy rain
4487,None,293.98,15.41,90,Rain,heavy intensity rain
4487,None,293.98,15.41,90,Mist,mist
5199,None,293.85,3.13,90,Rain,heavy intensity rain
5199,None,293.85,3.13,90,Mist,mist
5199,None,293.85,3.13,90,Drizzle,drizzle
4911,None,294,0.66,90,Rain,heavy intensity rain
4911,None,294,0.66,90,Mist,mist
4911,None,294,0.66,90,Drizzle,light intensity drizzle
4173,None,294.12,0.25,75,Rain,heavy intensity rain
4173,None,294.12,0.25,75,Mist,mist
4173,None,294.12,0.25,75,Drizzle,light intensity drizzle
3821,None,294.24,0.28,90,Rain,light rain
3821,None,294.24,0.28,90,Mist,mist
3998,None,293.35,2.15,90,Rain,heavy intensity rain
3998,None,293.35,2.15,90,Mist,mist
3998,None,293.35,2.15,90,Drizzle,light intensity drizzle
4385,None,292.72,1.02,90,Rain,heavy intensity rain
4385,None,292.72,1.02,90,Mist,mist
4385,None,292.72,1.02,90,Drizzle,drizzle
4307,None,290.94,0.38,75,Rain,moderate rain
4307,None,290.94,0.38,75,Mist,mist
4307,None,290.94,0.38,75,Smoke,smoke
4307,None,290.94,0.38,75,Haze,haze
4307,None,290.94,0.38,75,Drizzle,light intensity drizzle
4888,None,291.49,0,92,Rain,light rain
4888,None,291.49,0,92,Mist,mist
4888,None,291.49,0,92,Smoke,smoke
4888,None,291.49,0,92,Haze,haze
4888,None,291.49,0,92,Drizzle,light intensity drizzle
5205,None,293.22,4.57,90,Rain,heavy intensity rain
5205,None,293.22,4.57,90,Smoke,smoke
5205,None,293.22,4.57,90,Haze,haze
5205,None,293.22,4.57,90,Mist,mist
6006,None,294.16,5.59,1,Rain,heavy intensity rain
6006,None,294.16,5.59,1,Smoke,smoke
6006,None,294.16,5.59,1,Haze,haze
6006,None,294.16,5.59,1,Mist,mist
5861,None,294.68,0,40,Smoke,smoke
5861,None,294.68,0,40,Haze,haze
4264,None,294.54,0,75,Smoke,smoke
4264,None,294.54,0,75,Haze,haze
3040,None,294.02,0,1,Smoke,smoke
3040,None,294.02,0,1,Haze,haze
2561,None,293.46,0,1,Smoke,smoke
2561,None,293.46,0,1,Haze,haze
2552,None,290.84,0,40,Clouds,scattered clouds
1842,None,289.43,0,1,Clear,sky is clear
1112,None,288.34,0,1,Clear,sky is clear
623,None,287.4,0,1,Clear,sky is clear
392,None,286.53,0,1,Clear,sky is clear
283,None,285.72,0,1,Clear,sky is clear
331,None,285,0.6,1,Rain,light rain
797,None,284.35,0,1,Clear,sky is clear
2954,None,283.9,0,1,Clear,sky is clear
5528,None,283.83,0,1,Clear,sky is clear
5794,None,285.28,0,1,Clear,sky is clear
5340,None,285.84,0,1,Clear,sky is clear
4360,None,288.55,0,1,Clear,sky is clear
4188,None,289.99,0,1,Clear,sky is clear
4477,None,290.75,0,40,Clouds,scattered clouds
4370,None,291.58,0,1,Clear,sky is clear
4482,None,292.38,0,1,Clear,sky is clear
4998,None,293.35,0,75,Clouds,broken clouds
5439,None,293.72,0,40,Clouds,scattered clouds
6368,None,294.11,0,40,Clouds,scattered clouds
6232,None,294.47,0,40,Clouds,scattered clouds
4549,None,294.35,0,1,Clear,sky is clear
3261,None,293.91,0,1,Clear,sky is clear
3007,None,293,0,1,Clear,sky is clear
2936,None,290.23,0,1,Clear,sky is clear
2293,None,287.89,0,1,Clear,sky is clear
1264,None,286.86,0,1,Clear,sky is clear
659,None,286.47,0,1,Clear,sky is clear
426,None,285.38,0,1,Clear,sky is clear
286,None,285.32,0,1,Mist,mist
352,None,285.48,0,1,Clear,sky is clear
874,None,285.02,0,1,Clear,sky is clear
2956,None,284.96,0,40,Clouds,scattered clouds
5709,None,284.79,0,40,Clouds,scattered clouds
5919,None,286.58,0,40,Mist,mist
5431,None,288.81,0,1,Clear,sky is clear
4707,None,291.45,0,1,Clear,sky is clear
4610,None,292.84,0,40,Clouds,scattered clouds
5003,None,293.55,0,40,Clouds,scattered clouds
4828,None,293.69,0,75,Clouds,broken clouds
4887,None,294.51,0,75,Clouds,broken clouds
5160,None,294.75,0,40,Clouds,scattered clouds
5658,None,295.02,0,75,Clouds,broken clouds
6234,None,295.14,0,40,Clouds,scattered clouds
6163,None,295.24,0,1,Clear,sky is clear
4523,None,295.12,0,1,Clear,sky is clear
3336,None,294.44,0,1,Clear,sky is clear
3090,None,293.73,0,1,Clear,sky is clear
3133,None,291.58,0,1,Clear,sky is clear
2405,None,289.73,0,1,Clear,sky is clear
1271,None,288.6,0,1,Clear,sky is clear
675,None,288.28,0,1,Clear,sky is clear
404,None,287.78,0,1,Clear,sky is clear
343,None,287.27,0,75,Clouds,broken clouds
346,None,287.17,0.3,1,Rain,light rain
863,None,286.83,0,90,Clouds,overcast clouds
2859,None,287.04,0,90,Clouds,overcast clouds
5742,None,287.09,0,75,Clouds,broken clouds
6208,None,288.58,0,1,Mist,mist
5450,None,291.15,0,1,Haze,haze
4710,None,291.96,0,1,Clear,sky is clear
4388,None,295.02,0,1,Clear,sky is clear
4669,None,296.15,0,1,Clear,sky is clear
4955,None,297.61,0,1,Clear,sky is clear
5120,None,298.12,0,1,Clear,sky is clear
5391,None,298.73,0,1,Clear,sky is clear
5735,None,299.07,0,40,Clouds,scattered clouds
6518,None,299.67,0,40,Clouds,scattered clouds
6185,None,299.98,0,40,Clouds,scattered clouds
4812,None,299.3,0,1,Clear,sky is clear
3620,None,298.48,0,1,Clear,sky is clear
3082,None,297.32,0,75,Clouds,broken clouds
3361,None,295.32,0,40,Clouds,scattered clouds
2578,None,293.76,0,1,Haze,haze
1474,None,293,0,1,Clear,sky is clear
826,None,292.73,0,1,Clear,sky is clear
509,None,292.04,0,40,Clouds,scattered clouds
379,None,291.74,0,75,Clouds,broken clouds
379,None,291.35,0,40,Clouds,scattered clouds
866,None,290.93,0,1,Clear,sky is clear
2830,None,290.6,0,1,Clear,sky is clear
5388,None,290.33,0,1,Clear,sky is clear
5906,None,291.66,0,1,Clear,sky is clear
5146,None,293.72,0,1,Clear,sky is clear
4598,None,294.42,0,1,Clear,sky is clear
4486,None,297.43,0,1,Clear,sky is clear
4818,None,299.07,0,1,Clear,sky is clear
5386,None,300.49,0,40,Clouds,scattered clouds
5161,None,301.17,0,40,Clouds,scattered clouds
5435,None,301.62,0,75,Clouds,broken clouds
5560,None,302.08,0,40,Clouds,scattered clouds
6030,None,301.62,0,1,Clear,sky is clear
5549,None,301.46,0,1,Clear,sky is clear
4609,None,301.06,0,1,Clear,sky is clear
3472,None,300.24,0,1,Clear,sky is clear
3048,None,299.57,0,1,Clear,sky is clear
3204,None,297.53,0,1,Clear,sky is clear
2415,None,296.52,0,75,Clouds,broken clouds
1818,None,295.88,0,40,Clouds,scattered clouds
1280,None,295.58,0,40,Clouds,scattered clouds
916,None,294.6,0,1,Clear,sky is clear
617,None,294.12,0,1,Mist,mist
436,None,293.2,0.3,1,Rain,light rain
451,None,292.56,0,1,Clear,sky is clear
807,None,292.05,0,1,Mist,mist
1392,None,291.64,0,1,Mist,mist
1855,None,293.15,0,1,Clear,sky is clear
2470,None,294.27,0,1,Clear,sky is clear
3154,None,295.74,0,90,Clouds,overcast clouds
3634,None,297.28,0,90,Clouds,overcast clouds
3994,None,297.66,0,90,Clouds,overcast clouds
4343,None,298.62,0,90,Clouds,overcast clouds
4483,None,299.1,0,75,Clouds,broken clouds
4826,None,299.28,0,90,Clouds,overcast clouds
4204,None,299.28,0,90,Clouds,overcast clouds
4267,None,299.38,0,90,Rain,light rain
4012,None,298.98,0,90,Clouds,overcast clouds
3971,None,298.78,0,90,Clouds,overcast clouds
3438,None,298.65,0,40,Rain,proximity shower rain
3438,None,298.65,0,40,Thunderstorm,proximity thunderstorm
2910,None,297.97,0,75,Thunderstorm,proximity thunderstorm
2910,None,297.97,0,75,Drizzle,light intensity drizzle
2827,None,296.76,0,40,Clouds,scattered clouds
2764,None,296.12,0,40,Clouds,scattered clouds
2122,None,295.98,0,1,Clear,sky is clear
1426,None,295.47,0,75,Clouds,broken clouds
947,None,294.95,0,40,Clouds,scattered clouds
763,None,294.71,0,1,Clear,sky is clear
359,None,294.67,0,1,Clear,sky is clear
363,None,294.16,0,1,Clear,sky is clear
471,None,293.99,0,1,Clear,sky is clear
817,None,293.72,0,1,Mist,mist
1377,None,294.51,0,40,Clouds,scattered clouds
2114,None,295.39,0,90,Clouds,overcast clouds
2719,None,296.08,0,90,Clouds,overcast clouds
3284,None,298.18,0,90,Clouds,overcast clouds
4366,None,300.27,0,90,Clouds,overcast clouds
4037,None,300.38,0,90,Clouds,overcast clouds
4158,None,301.2,0,40,Clouds,scattered clouds
4304,None,302.86,0,40,Clouds,scattered clouds
4056,None,303.38,0,75,Clouds,broken clouds
3823,None,303.63,0,40,Clouds,scattered clouds
3596,None,303.56,0,90,Clouds,overcast clouds
3172,None,302.72,0,40,Clouds,scattered clouds
2866,None,302.36,0,1,Clear,sky is clear
2379,None,300.95,0,90,Thunderstorm,proximity thunderstorm
1784,None,300.72,0,75,Thunderstorm,proximity thunderstorm
963,None,294.08,9.91,90,Rain,heavy intensity rain
963,None,294.08,9.91,90,Thunderstorm,proximity thunderstorm
963,None,294.08,9.91,90,Mist,mist
492,None,292.02,27.57,90,Rain,very heavy rain
492,None,292.02,27.57,90,Thunderstorm,proximity thunderstorm
492,None,292.02,27.57,90,Mist,mist
374,None,292.22,7.29,75,Rain,heavy intensity rain
374,None,292.22,7.29,75,Thunderstorm,thunderstorm
374,None,292.22,7.29,75,Mist,mist
295,None,292.12,0.51,1,Rain,light rain
295,None,292.12,0.51,1,Thunderstorm,proximity thunderstorm
346,None,291.75,0.3,1,Rain,light rain
849,None,291.51,0,1,Clear,sky is clear
2822,None,291.52,0,1,Clear,sky is clear
5456,None,291.46,0,40,Mist,mist
6049,None,292.59,0,1,Clear,sky is clear
5369,None,293.17,0,40,Rain,light rain
4415,None,294.57,0,75,Clouds,broken clouds
4083,None,296.05,0,40,Clouds,scattered clouds
4317,None,297.61,0,90,Clouds,overcast clouds
4546,None,299.03,0,40,Clouds,scattered clouds
4725,None,300.31,0,40,Clouds,scattered clouds
5008,None,301.63,0,40,Clouds,scattered clouds
5539,None,302.24,0,40,Clouds,scattered clouds
6073,None,302.37,0,1,Clear,sky is clear
5892,None,301.8,0,1,Clear,sky is clear
4323,None,301.56,0,1,Clear,sky is clear
3058,None,301.32,0,1,Thunderstorm,proximity thunderstorm
2751,None,299.59,0,90,Rain,light rain
2424,None,297.48,0,1,Rain,light rain
1963,None,295.87,0,1,Rain,light rain
1228,None,295.3,0,1,Clear,sky is clear
670,None,294.31,0,1,Clear,sky is clear
481,None,293.21,0,1,Clear,sky is clear
325,None,292.66,0,1,Clear,sky is clear
348,None,292.71,0,1,Clear,sky is clear
893,None,292.41,0,1,Mist,mist
2936,None,292.45,0,1,Clear,sky is clear
5637,None,292.49,0,1,Clear,sky is clear
5646,None,293.47,0,1,Clear,sky is clear
5324,None,295.33,0,1,Haze,haze
4498,None,295.69,0,1,Clear,sky is clear
3866,None,297.98,0,1,Clear,sky is clear
4163,None,299.39,0,1,Clear,sky is clear
4493,None,299.58,0,40,Clouds,scattered clouds
4757,None,300.18,0,40,Clouds,scattered clouds
4654,None,300.59,0,40,Clouds,scattered clouds
5372,None,301.06,0,40,Clouds,scattered clouds
6444,None,301.07,0,40,Clouds,scattered clouds
6317,None,300.89,0,40,Clouds,scattered clouds
4468,None,299.83,0,1,Clear,sky is clear
3267,None,299.15,0,1,Clear,sky is clear
3353,None,297.53,0,1,Clear,sky is clear
2772,None,295.21,0,1,Clear,sky is clear
1951,None,294.2,0,1,Clear,sky is clear
1285,None,293.4,0,1,Clear,sky is clear
692,None,291.97,0,1,Clear,sky is clear
474,None,291.18,0,1,Mist,mist
356,None,291.3,0,1,Clear,sky is clear
380,None,290.23,0,40,Rain,light rain
946,None,289.76,0,90,Drizzle,drizzle
2979,None,289.79,0,75,Drizzle,light intensity drizzle
2979,None,289.79,0,75,Rain,heavy intensity rain
5779,None,289.16,0,90,Clouds,overcast clouds
5355,None,289.81,0,40,Rain,light rain
5467,None,291.14,0,1,Rain,moderate rain
4457,None,291.01,0,40,Rain,moderate rain
4061,None,294.84,0,1,Clear,sky is clear
4373,None,296.5,0,40,Clouds,scattered clouds
4618,None,297.82,0,1,Clear,sky is clear
4675,None,299.73,0,1,Clear,sky is clear
4919,None,300.03,0,40,Clouds,scattered clouds
5268,None,300.01,3.05,40,Rain,moderate rain
6429,None,299.81,0.79,40,Rain,light rain
6128,None,299.4,0.25,40,Rain,light rain
4670,None,299.73,0,40,Rain,light rain
3412,None,299.35,0,1,Clear,sky is clear
3232,None,297.77,0,40,Clouds,scattered clouds
2873,None,296.74,0,20,Clouds,few clouds
2056,None,296.01,0,1,Clear,sky is clear
1243,None,295.37,0,1,Clear,sky is clear
721,None,295.09,0,1,Clear,sky is clear
467,None,294.32,0,1,Clear,sky is clear
351,None,294.05,0,1,Clear,sky is clear
414,None,293.45,0.3,75,Rain,light rain
900,None,293.41,0,90,Clouds,overcast clouds
2903,None,293.69,0,90,Clouds,overcast clouds
5653,None,293.25,0,20,Clouds,few clouds
6133,None,293.47,0,90,Clouds,overcast clouds
5417,None,293.71,0,90,Clouds,overcast clouds
4664,None,294.45,0,75,Clouds,broken clouds
4338,None,294.79,0,90,Rain,light rain
4663,None,294.94,0,75,Clouds,broken clouds
5067,None,294.63,0.25,90,Rain,light rain
5067,None,294.63,0.25,90,Mist,mist
5067,None,294.63,0.25,90,Haze,haze
5129,None,294.03,0.51,90,Rain,light rain
5129,None,294.03,0.51,90,Mist,mist
5129,None,294.03,0.51,90,Haze,haze
5306,None,293.12,0.27,90,Rain,moderate rain
5306,None,293.12,0.27,90,Haze,haze
5306,None,293.12,0.27,90,Mist,mist
5511,None,292.78,1.15,90,Rain,moderate rain
5511,None,292.78,1.15,90,Mist,mist
5511,None,292.78,1.15,90,Drizzle,drizzle
5907,None,292.54,1.09,90,Rain,moderate rain
5907,None,292.54,1.09,90,Mist,mist
5907,None,292.54,1.09,90,Drizzle,drizzle
6092,None,292.68,0.78,90,Rain,light rain
6092,None,292.68,0.78,90,Mist,mist
6092,None,292.68,0.78,90,Drizzle,light intensity drizzle
4746,None,292.61,0.53,90,Rain,moderate rain
4746,None,292.61,0.53,90,Mist,mist
4746,None,292.61,0.53,90,Drizzle,drizzle
3338,None,292.68,0,90,Rain,light rain
3338,None,292.68,0,90,Mist,mist
3338,None,292.68,0,90,Drizzle,drizzle
2903,None,292.86,0,90,Drizzle,drizzle
2903,None,292.86,0,90,Mist,mist
2903,None,292.86,0,90,Rain,moderate rain
2724,None,292.52,0,90,Mist,mist
2724,None,292.52,0,90,Rain,heavy intensity rain
2187,None,292.42,0,90,Mist,mist
2187,None,292.42,0,90,Drizzle,drizzle
1290,None,292.4,0.25,90,Rain,light rain
1290,None,292.4,0.25,90,Mist,mist
758,None,292.4,0,90,Mist,mist
492,None,292.24,0,90,Clouds,overcast clouds
340,None,292.22,0,90,Mist,mist
403,None,291.99,0.3,90,Rain,light rain
403,None,291.99,0.3,90,Mist,mist
861,None,291.64,0,90,Mist,mist
2735,None,291.18,0,1,Mist,mist
2735,None,291.18,0,1,Fog,fog
5440,None,291.18,0,75,Mist,mist
6060,None,292.04,0,90,Mist,mist
5245,None,293.25,0,90,Mist,mist
5245,None,293.25,0,90,Fog,fog
4741,None,293.57,0,90,Mist,mist
4631,None,296.21,0,90,Mist,mist
4907,None,297.98,0,40,Clouds,scattered clouds
5343,None,299.38,0,1,Clear,sky is clear
5232,None,300.74,0,75,Clouds,broken clouds
5441,None,301.86,0,40,Clouds,scattered clouds
5548,None,302.69,0,75,Clouds,broken clouds
5888,None,302.94,0,1,Clear,sky is clear
5007,None,303.04,0,1,Clear,sky is clear
4466,None,303.15,0,1,Clear,sky is clear
3566,None,302.23,0,1,Clear,sky is clear
3160,None,300.46,0,1,Clear,sky is clear
3178,None,298.4,0,1,Clear,sky is clear
2849,None,297.76,0,1,Clear,sky is clear
2086,None,297.82,0,75,Thunderstorm,thunderstorm
1437,None,297.91,0,75,Thunderstorm,proximity thunderstorm
696,None,293.64,13.64,90,Rain,heavy intensity rain
696,None,293.64,13.64,90,Thunderstorm,thunderstorm with heavy rain
696,None,293.64,13.64,90,Mist,mist
626,None,293.22,7.25,90,Rain,heavy intensity rain
626,None,293.22,7.25,90,Thunderstorm,thunderstorm with heavy rain
626,None,293.22,7.25,90,Mist,mist
435,None,293.06,1.14,20,Rain,heavy intensity rain
435,None,293.06,1.14,20,Thunderstorm,proximity thunderstorm
